"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"autoconf-2.72","autoconf","2.72","","x86_64-linux","/nix/store/v1x5p17lfni1l6h7m4r69w420mxq752k-autoconf-2.72","['/nix/store/v1x5p17lfni1l6h7m4r69w420mxq752k-autoconf-2.72']","/nix/store/nxnp83qqbgxnjq7ai5vyl85ydj8gyach-autoconf-2.72.drv","cpe:2.3:a:autoconf:autoconf:2.72:*:*:*:*:*:*:*","pkg:nix/autoconf@2.72","","autoconf","2.72","https://www.gnu.org/software/autoconf/","False","Part of the GNU Build System","gpl3Plus","GPL-3.0-or-later",""
"autoconf-2.72.tar.xz","autoconf-2.72.tar.xz","","","builtin","/nix/store/hf5ab1paj4x99m48hnbnqn04n8nplkmr-autoconf-2.72.tar.xz","['/nix/store/hf5ab1paj4x99m48hnbnqn04n8nplkmr-autoconf-2.72.tar.xz']","/nix/store/i2pfgljh1az3v0xga8s4kvn7l1kb1nj4-autoconf-2.72.tar.xz.drv","cpe:2.3:a:autoconf-2.72.tar.xz:autoconf-2.72.tar.xz::*:*:*:*:*:*:*","pkg:nix/autoconf-2.72.tar.xz","https://ftpmirror.gnu.org/autoconf/autoconf-2.72.tar.xz","","","","","","","",""
"autoconf-2.72.tar.xz","autoconf-2.72.tar.xz","","","x86_64-linux","/nix/store/hf5ab1paj4x99m48hnbnqn04n8nplkmr-autoconf-2.72.tar.xz","['/nix/store/hf5ab1paj4x99m48hnbnqn04n8nplkmr-autoconf-2.72.tar.xz']","/nix/store/xdff4in53vgkdrgln8rf2vjqyznl3abp-autoconf-2.72.tar.xz.drv","cpe:2.3:a:autoconf-2.72.tar.xz:autoconf-2.72.tar.xz::*:*:*:*:*:*:*","pkg:nix/autoconf-2.72.tar.xz","mirror://gnu/autoconf/autoconf-2.72.tar.xz","","","","","","","",""
"autoconf-archive-2024.10.16","autoconf-archive","2024.10.16","/nix/store/iiqz3jwhkshha7g3md65nxfc92m3w7my-0001-ax_check_gl.m4-properly-quote-m4_fatal.patch /nix/store/g33khik5vs4hh0wpj0zdxp4mjxf9l8z0-0002-ax_check_glx.m4-properly-quote-m4_fatal.patch /nix/store/p1pv3xh6x64mlmnjc3lyhw7baapljajg-0003-ax_switch_flags.m4-properly-quote-m4_fatal.patch","x86_64-linux","/nix/store/w6ggi7z6n9c2lccy4dvayrz1rqbrag35-autoconf-archive-2024.10.16","['/nix/store/w6ggi7z6n9c2lccy4dvayrz1rqbrag35-autoconf-archive-2024.10.16']","/nix/store/4nllll9ys9cskvx0jnf6rgjxnz30n2ps-autoconf-archive-2024.10.16.drv","cpe:2.3:a:autoconf-archive:autoconf-archive:2024.10.16:*:*:*:*:*:*:*","pkg:nix/autoconf-archive@2024.10.16","","autoconf-archive","2024.10.16","https://www.gnu.org/software/autoconf-archive/","False","Archive of autoconf m4 macros","gpl3","GPL-3.0",""
"autoconf-archive-2024.10.16.tar.xz","autoconf-archive-2024.10.16.tar.xz","","","x86_64-linux","/nix/store/05ikbmqa3rll8pq5ckpm8dmkfh7vvvx8-autoconf-archive-2024.10.16.tar.xz","['/nix/store/05ikbmqa3rll8pq5ckpm8dmkfh7vvvx8-autoconf-archive-2024.10.16.tar.xz']","/nix/store/7jgxdsr8y9ap804zdrqpg7zrd8wd33mx-autoconf-archive-2024.10.16.tar.xz.drv","cpe:2.3:a:autoconf-archive-2024.10.16.tar.xz:autoconf-archive-2024.10.16.tar.xz::*:*:*:*:*:*:*","pkg:nix/autoconf-archive-2024.10.16.tar.xz","mirror://gnu/autoconf-archive/autoconf-archive-2024.10.16.tar.xz","","","","","","","",""
"automake-1.16.5","automake","1.16.5","","x86_64-linux","/nix/store/vxfszcj60i0jgimx9g8zsczcizwxikv2-automake-1.16.5","['/nix/store/vxfszcj60i0jgimx9g8zsczcizwxikv2-automake-1.16.5']","/nix/store/qn782k5vbzs5x8xnj2x4ib0g429lbipp-automake-1.16.5.drv","cpe:2.3:a:gnu:automake:1.16.5:*:*:*:*:*:*:*","pkg:nix/automake@1.16.5","","automake","1.16.5","https://www.gnu.org/software/automake/","False","GNU standard-compliant makefile generator","gpl2Plus","GPL-2.0-or-later",""
"automake-1.16.5.tar.xz","automake-1.16.5.tar.xz","","","x86_64-linux","/nix/store/gmaq49vzfrkvr714y4fhfxv100ijihin-automake-1.16.5.tar.xz","['/nix/store/gmaq49vzfrkvr714y4fhfxv100ijihin-automake-1.16.5.tar.xz']","/nix/store/bwqpzwb8r9zvp8bxbiar9lshjsf2yzl6-automake-1.16.5.tar.xz.drv","cpe:2.3:a:automake-1.16.5.tar.xz:automake-1.16.5.tar.xz::*:*:*:*:*:*:*","pkg:nix/automake-1.16.5.tar.xz","mirror://gnu/automake/automake-1.16.5.tar.xz","","","","","","","",""
"automake-1.18.1","automake","1.18.1","","x86_64-linux","/nix/store/9yf9qiggfz0bnzmhk6jzw7b5pg0wwclf-automake-1.18.1","['/nix/store/9yf9qiggfz0bnzmhk6jzw7b5pg0wwclf-automake-1.18.1']","/nix/store/n59naq8c264hdpnpnx2jh22q4kq5q4jy-automake-1.18.1.drv","cpe:2.3:a:gnu:automake:1.18.1:*:*:*:*:*:*:*","pkg:nix/automake@1.18.1","","automake","1.18.1","https://www.gnu.org/software/automake/","False","GNU standard-compliant makefile generator","gpl2Plus","GPL-2.0-or-later",""
"automake-1.18.1","automake","1.18.1","","x86_64-linux","/nix/store/dbqq2z49s4d8fqvs3bia1qzvmxv23d8z-automake-1.18.1","['/nix/store/dbqq2z49s4d8fqvs3bia1qzvmxv23d8z-automake-1.18.1']","/nix/store/nv1nkpr4h9x6qm724xgqz1jcf599773q-automake-1.18.1.drv","cpe:2.3:a:gnu:automake:1.18.1:*:*:*:*:*:*:*","pkg:nix/automake@1.18.1","","automake","1.18.1","https://www.gnu.org/software/automake/","False","GNU standard-compliant makefile generator","gpl2Plus","GPL-2.0-or-later",""
"automake-1.18.1.tar.xz","automake-1.18.1.tar.xz","","","builtin","/nix/store/l31miwgfvjn6yzhnaqs1igvhm1h3ca75-automake-1.18.1.tar.xz","['/nix/store/l31miwgfvjn6yzhnaqs1igvhm1h3ca75-automake-1.18.1.tar.xz']","/nix/store/2rmk35vbqb6q9r4aqmsz7iicmi44jx6d-automake-1.18.1.tar.xz.drv","cpe:2.3:a:automake-1.18.1.tar.xz:automake-1.18.1.tar.xz::*:*:*:*:*:*:*","pkg:nix/automake-1.18.1.tar.xz","https://ftpmirror.gnu.org/automake/automake-1.18.1.tar.xz","","","","","","","",""
"automake-1.18.1.tar.xz","automake-1.18.1.tar.xz","","","x86_64-linux","/nix/store/l31miwgfvjn6yzhnaqs1igvhm1h3ca75-automake-1.18.1.tar.xz","['/nix/store/l31miwgfvjn6yzhnaqs1igvhm1h3ca75-automake-1.18.1.tar.xz']","/nix/store/xb7ycgdds82vcxcymqc8max1mhikfdq6-automake-1.18.1.tar.xz.drv","cpe:2.3:a:automake-1.18.1.tar.xz:automake-1.18.1.tar.xz::*:*:*:*:*:*:*","pkg:nix/automake-1.18.1.tar.xz","mirror://gnu/automake/automake-1.18.1.tar.xz","","","","","","","",""
"autoreconf-hook","autoreconf-hook","","","x86_64-linux","/nix/store/vgh0f5m4plzzads87n8ylc0qn02ys7bq-autoreconf-hook","['/nix/store/vgh0f5m4plzzads87n8ylc0qn02ys7bq-autoreconf-hook']","/nix/store/4g2gbyj58xcqh391w2r5c17jpjrx40pq-autoreconf-hook.drv","cpe:2.3:a:autoreconf-hook:autoreconf-hook::*:*:*:*:*:*:*","pkg:nix/autoreconf-hook","","autoreconf-hook","","","False","","","",""
"autoreconf-hook","autoreconf-hook","","","x86_64-linux","/nix/store/mfmm47pzrrsh5q8i7vnf55djlc47pg3d-autoreconf-hook","['/nix/store/mfmm47pzrrsh5q8i7vnf55djlc47pg3d-autoreconf-hook']","/nix/store/jr7k6k7dcdwfl8c3ccd8k9kgd7qs3fhc-autoreconf-hook.drv","cpe:2.3:a:autoreconf-hook:autoreconf-hook::*:*:*:*:*:*:*","pkg:nix/autoreconf-hook","","autoreconf-hook","","","False","","","",""
"backoff-0.4.0","backoff-0.4.0","","","x86_64-linux","/nix/store/8s7v5m3h2bsq24p31hdxgmnnb8ia0z28-backoff-0.4.0","['/nix/store/8s7v5m3h2bsq24p31hdxgmnnb8ia0z28-backoff-0.4.0']","/nix/store/0jvj0n6bsync5jd08rm6d5n4ca7f2bhw-backoff-0.4.0.drv","cpe:2.3:a:backoff-0.4.0:backoff-0.4.0::*:*:*:*:*:*:*","pkg:nix/backoff-0.4.0","","","","","","","","",""
"bash-5.3.tar.gz","bash-5.3.tar.gz","","","x86_64-linux","/nix/store/kwm524zjlnnq4yfhhmb5r14f2wxf8a2j-bash-5.3.tar.gz","['/nix/store/kwm524zjlnnq4yfhhmb5r14f2wxf8a2j-bash-5.3.tar.gz']","/nix/store/qmlgjv065vcg2d6w4gdjp76j17h2idfy-bash-5.3.tar.gz.drv","cpe:2.3:a:bash-5.3.tar.gz:bash-5.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/bash-5.3.tar.gz","mirror://gnu/bash/bash-5.3.tar.gz","","","","","","","",""
"bash-5.3.tar.gz","bash-5.3.tar.gz","","","builtin","/nix/store/kwm524zjlnnq4yfhhmb5r14f2wxf8a2j-bash-5.3.tar.gz","['/nix/store/kwm524zjlnnq4yfhhmb5r14f2wxf8a2j-bash-5.3.tar.gz']","/nix/store/y84saga4qsmk7xrprd0qv8rgdqjk67g1-bash-5.3.tar.gz.drv","cpe:2.3:a:bash-5.3.tar.gz:bash-5.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/bash-5.3.tar.gz","https://ftpmirror.gnu.org/bash/bash-5.3.tar.gz","","","","","","","",""
"bash-5.3p3","bash","5.3p3","/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001 /nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002 /nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003 /nix/store/yq0lz1byj4v2rym2ng23a3nj4n6pvqdj-pgrp-pipe-5.patch","x86_64-linux","/nix/store/39r7qdjqn3zmrlnjbrp4w1y173frsbiz-bash-5.3p3","['/nix/store/39r7qdjqn3zmrlnjbrp4w1y173frsbiz-bash-5.3p3']","/nix/store/9wm3y89xrlavdx65037wnyf60dcqm2r7-bash-5.3p3.drv","cpe:2.3:a:gnu:bash:5.3p3:*:*:*:*:*:*:*","pkg:nix/bash@5.3p3","","bash","5.3p3","https://www.gnu.org/software/bash/","False","GNU Bourne-Again Shell, the de facto standard shell on Linux","gpl3Plus","GPL-3.0-or-later","contact@infinisil.com"
"bash-5.3p3","bash","5.3p3","/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001 /nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002 /nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003 /nix/store/yq0lz1byj4v2rym2ng23a3nj4n6pvqdj-pgrp-pipe-5.patch","x86_64-linux","/nix/store/ny2244jn2vpn82pvsdpq8b53fkz2l578-bash-5.3p3","['/nix/store/ny2244jn2vpn82pvsdpq8b53fkz2l578-bash-5.3p3']","/nix/store/fhb4bj48n3v5r83p6n5kf2h2p7d7418k-bash-5.3p3.drv","cpe:2.3:a:gnu:bash:5.3p3:*:*:*:*:*:*:*","pkg:nix/bash@5.3p3","","bash","5.3p3","https://www.gnu.org/software/bash/","False","GNU Bourne-Again Shell, the de facto standard shell on Linux","gpl3Plus","GPL-3.0-or-later","contact@infinisil.com"
"bash-5.3p3","bash","5.3p3","/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001 /nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002 /nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003 /nix/store/yq0lz1byj4v2rym2ng23a3nj4n6pvqdj-pgrp-pipe-5.patch","x86_64-linux","/nix/store/3hgg7pr65imdrifqqh3flg3arvkc2r22-bash-5.3p3","['/nix/store/3hgg7pr65imdrifqqh3flg3arvkc2r22-bash-5.3p3']","/nix/store/gz423mnfsshyz0c3vrc633m8vwb5lxmm-bash-5.3p3.drv","cpe:2.3:a:gnu:bash:5.3p3:*:*:*:*:*:*:*","pkg:nix/bash@5.3p3","","bash","5.3p3","https://www.gnu.org/software/bash/","False","GNU Bourne-Again Shell, the de facto standard shell on Linux","gpl3Plus","GPL-3.0-or-later","contact@infinisil.com"
"bash-5.3p3","bash","5.3p3","/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001 /nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002 /nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003 /nix/store/yq0lz1byj4v2rym2ng23a3nj4n6pvqdj-pgrp-pipe-5.patch","x86_64-linux","/nix/store/cfzar6nzxfqgvak63c2662rlwjbqf966-bash-5.3p3","['/nix/store/cfzar6nzxfqgvak63c2662rlwjbqf966-bash-5.3p3']","/nix/store/k8icx8mlba2pjwjcwyydd4nczwj5b5ww-bash-5.3p3.drv","cpe:2.3:a:gnu:bash:5.3p3:*:*:*:*:*:*:*","pkg:nix/bash@5.3p3","","bash","5.3p3","https://www.gnu.org/software/bash/","False","GNU Bourne-Again Shell, the de facto standard shell on Linux","gpl3Plus","GPL-3.0-or-later","contact@infinisil.com"
"bash-5.3p3","bash","5.3p3","/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001 /nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002 /nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003 /nix/store/yq0lz1byj4v2rym2ng23a3nj4n6pvqdj-pgrp-pipe-5.patch","x86_64-linux","/nix/store/77rcyd428893z9jrnkcwxzg4rvqwgkcd-bash-5.3p3","['/nix/store/77rcyd428893z9jrnkcwxzg4rvqwgkcd-bash-5.3p3']","/nix/store/w4p72fx1yc5ddcsqx4rwvhlfixrdfayf-bash-5.3p3.drv","cpe:2.3:a:gnu:bash:5.3p3:*:*:*:*:*:*:*","pkg:nix/bash@5.3p3","","bash","5.3p3","https://www.gnu.org/software/bash/","False","GNU Bourne-Again Shell, the de facto standard shell on Linux","gpl3Plus","GPL-3.0-or-later","contact@infinisil.com"
"bash-interactive-5.3p3","bash-interactive","5.3p3","/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001 /nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002 /nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003 /nix/store/yq0lz1byj4v2rym2ng23a3nj4n6pvqdj-pgrp-pipe-5.patch","x86_64-linux","/nix/store/lfbzxs5wyqd2122mpbj5azkxhxspw9cd-bash-interactive-5.3p3","['/nix/store/lfbzxs5wyqd2122mpbj5azkxhxspw9cd-bash-interactive-5.3p3']","/nix/store/vqy8ay1rzvybx4hkhby1bc0559jixpp4-bash-interactive-5.3p3.drv","cpe:2.3:a:bash-interactive:bash-interactive:5.3p3:*:*:*:*:*:*:*","pkg:nix/bash-interactive@5.3p3","","bash-interactive","5.3p3","https://www.gnu.org/software/bash/","False","GNU Bourne-Again Shell, the de facto standard shell on Linux (for interactive use)","gpl3Plus","GPL-3.0-or-later","contact@infinisil.com"
"bash53-001","bash53-001","","","x86_64-linux","/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001","['/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001']","/nix/store/61hggz8g1p2xhj0pqqaklqay4421y56d-bash53-001.drv","cpe:2.3:a:bash53-001:bash53-001::*:*:*:*:*:*:*","pkg:nix/bash53-001","mirror://gnu/bash/bash-5.3-patches/bash53-001","","","","","","","",""
"bash53-001","bash53-001","","","builtin","/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001","['/nix/store/0j41vs0ajmjn81i1mwhgvi24rr5hi4aa-bash53-001']","/nix/store/avf6vbj4jmpnn5cdsjyj2693samnvqsa-bash53-001.drv","cpe:2.3:a:bash53-001:bash53-001::*:*:*:*:*:*:*","pkg:nix/bash53-001","https://ftpmirror.gnu.org/bash/bash-5.3-patches/bash53-001","","","","","","","",""
"bash53-002","bash53-002","","","builtin","/nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002","['/nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002']","/nix/store/ii3jsqp9rrwv0g21lwbvb94ddg8c5m7n-bash53-002.drv","cpe:2.3:a:bash53-002:bash53-002::*:*:*:*:*:*:*","pkg:nix/bash53-002","https://ftpmirror.gnu.org/bash/bash-5.3-patches/bash53-002","","","","","","","",""
"bash53-002","bash53-002","","","x86_64-linux","/nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002","['/nix/store/6iygjlcf64ryrg6jryk6qrjfxxz2i6q8-bash53-002']","/nix/store/qpj80mcacizqr5zpcbq6zn7dxya1rxr6-bash53-002.drv","cpe:2.3:a:bash53-002:bash53-002::*:*:*:*:*:*:*","pkg:nix/bash53-002","mirror://gnu/bash/bash-5.3-patches/bash53-002","","","","","","","",""
"bash53-003","bash53-003","","","builtin","/nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003","['/nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003']","/nix/store/5m6vm7vkilsgas517yf8f321k5r3g1m3-bash53-003.drv","cpe:2.3:a:bash53-003:bash53-003::*:*:*:*:*:*:*","pkg:nix/bash53-003","https://ftpmirror.gnu.org/bash/bash-5.3-patches/bash53-003","","","","","","","",""
"bash53-003","bash53-003","","","x86_64-linux","/nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003","['/nix/store/bm2dknmrjbsd49idcliys6gyalnbd90i-bash53-003']","/nix/store/kp58x1zxqiimrsz9l9flk2847ijqqidl-bash53-003.drv","cpe:2.3:a:bash53-003:bash53-003::*:*:*:*:*:*:*","pkg:nix/bash53-003","mirror://gnu/bash/bash-5.3-patches/bash53-003","","","","","","","",""
"bin","bin","","","x86_64-linux","/nix/store/2mgmsp7kh73c2glnxrdfawkvzz743glk-bin","['/nix/store/2mgmsp7kh73c2glnxrdfawkvzz743glk-bin']","/nix/store/9xmkdc0l94f0bv8qsmn09fydsqjblvii-bin.drv","cpe:2.3:a:bin:bin::*:*:*:*:*:*:*","pkg:nix/bin","","","","","","","","",""
"binutils-2.44","binutils","2.44","/nix/store/sqbhaaayam0xw3a3164ks1vvbrdhl9vq-deterministic.patch /nix/store/xrw086zw3xqsvy9injgil8n2qdkvkpff-0001-Revert-libtool.m4-fix-the-NM-nm-over-here-B-option-w.patch /nix/store/0df8rz15sp4ai6md99q5qy9lf0srji5z-0001-Revert-libtool.m4-fix-nm-BSD-flag-detection.patch /nix/store/pa83jbilxjpv5d4f62l3as4wg2fri7r7-always-search-rpath.patch /nix/store/rf3kjgy7pbvymp55hxw28dg5g937lmcv-plugins-no-BINDIR.patch /nix/store/awl9cirmdhg3la4fgcd9hs1fdn7ifqr0-0001-libtool.m4-update-macos-version-detection-block.patch /nix/store/xsknmwfnbkh1m643isys7f61z93k5rp0-avr-size.patch /nix/store/d6jzf3bhlvbcm08m0d0fvqv1xw8s2vq7-windres-locate-gcc.patch /nix/store/bd12hf82k0sqka3rwis91fi7vfhgqy2l-CVE-2025-5244.diff /nix/store/q1h4sripay9b2vp64nfwk879a8p2z413-CVE-2025-5245.diff","x86_64-linux","/nix/store/i7mdvmliqcb5lz0nqija8rq55vws6gi8-binutils-2.44","['/nix/store/i7mdvmliqcb5lz0nqija8rq55vws6gi8-binutils-2.44']","/nix/store/5i75jlms5yl6bapml6pxqqrvl92hs2yh-binutils-2.44.drv","cpe:2.3:a:gnu:binutils:2.44:*:*:*:*:*:*:*","pkg:nix/binutils@2.44","","binutils","2.44","https://www.gnu.org/software/binutils/","False","Tools for manipulating binaries (linker, assembler, etc.)","gpl3Plus","GPL-3.0-or-later","John.Ericson@Obsidian.Systems;meurerbernardo@gmail.com"
"binutils-2.44","binutils","2.44","/nix/store/sqbhaaayam0xw3a3164ks1vvbrdhl9vq-deterministic.patch /nix/store/xrw086zw3xqsvy9injgil8n2qdkvkpff-0001-Revert-libtool.m4-fix-the-NM-nm-over-here-B-option-w.patch /nix/store/0df8rz15sp4ai6md99q5qy9lf0srji5z-0001-Revert-libtool.m4-fix-nm-BSD-flag-detection.patch /nix/store/pa83jbilxjpv5d4f62l3as4wg2fri7r7-always-search-rpath.patch /nix/store/rf3kjgy7pbvymp55hxw28dg5g937lmcv-plugins-no-BINDIR.patch /nix/store/awl9cirmdhg3la4fgcd9hs1fdn7ifqr0-0001-libtool.m4-update-macos-version-detection-block.patch /nix/store/xsknmwfnbkh1m643isys7f61z93k5rp0-avr-size.patch /nix/store/d6jzf3bhlvbcm08m0d0fvqv1xw8s2vq7-windres-locate-gcc.patch /nix/store/bd12hf82k0sqka3rwis91fi7vfhgqy2l-CVE-2025-5244.diff /nix/store/q1h4sripay9b2vp64nfwk879a8p2z413-CVE-2025-5245.diff","x86_64-linux","/nix/store/wsxbxjc57b197amrarg9v3id5ycphwbk-binutils-2.44","['/nix/store/wsxbxjc57b197amrarg9v3id5ycphwbk-binutils-2.44']","/nix/store/n4r47gypggbgl1mlx3vchsg3af3ifx8l-binutils-2.44.drv","cpe:2.3:a:gnu:binutils:2.44:*:*:*:*:*:*:*","pkg:nix/binutils@2.44","","binutils","2.44","https://www.gnu.org/software/binutils/","False","Tools for manipulating binaries (linker, assembler, etc.)","gpl3Plus","GPL-3.0-or-later","John.Ericson@Obsidian.Systems;meurerbernardo@gmail.com"
"binutils-patchelfed-ld-2.44","binutils-patchelfed-ld","2.44","","x86_64-linux","/nix/store/2hdsxkgd645n6lsh4wfdnqp7rai6cw66-binutils-patchelfed-ld-2.44","['/nix/store/2hdsxkgd645n6lsh4wfdnqp7rai6cw66-binutils-patchelfed-ld-2.44']","/nix/store/sm47j83ia6y5wmvf7rp0s5y238pmcq38-binutils-patchelfed-ld-2.44.drv","cpe:2.3:a:binutils-patchelfed-ld:binutils-patchelfed-ld:2.44:*:*:*:*:*:*:*","pkg:nix/binutils-patchelfed-ld@2.44","","","","","","","","",""
"binutils-patchelfed-ld-wrapper-2.44","binutils-patchelfed-ld-wrapper","2.44","","x86_64-linux","/nix/store/sbj1g2nifgl140jdf5bhikmsa2v6w8iw-binutils-patchelfed-ld-wrapper-2.44","['/nix/store/sbj1g2nifgl140jdf5bhikmsa2v6w8iw-binutils-patchelfed-ld-wrapper-2.44']","/nix/store/bi84972wzlbrlrv450k1b8hlrbxvvm12-binutils-patchelfed-ld-wrapper-2.44.drv","cpe:2.3:a:binutils-patchelfed-ld-wrapper:binutils-patchelfed-ld-wrapper:2.44:*:*:*:*:*:*:*","pkg:nix/binutils-patchelfed-ld-wrapper@2.44","","","","","","","","",""
"binutils-with-gold-2.44.tar.bz2","binutils-with-gold-2.44.tar.bz2","","","builtin","/nix/store/0ww7sjjrjfwz88x10idkhk51xiz2h96b-binutils-with-gold-2.44.tar.bz2","['/nix/store/0ww7sjjrjfwz88x10idkhk51xiz2h96b-binutils-with-gold-2.44.tar.bz2']","/nix/store/44sw3grr08hzn0jjg6vcdlxwpakf9jbq-binutils-with-gold-2.44.tar.bz2.drv","cpe:2.3:a:binutils-with-gold-2.44.tar.bz2:binutils-with-gold-2.44.tar.bz2::*:*:*:*:*:*:*","pkg:nix/binutils-with-gold-2.44.tar.bz2","https://ftpmirror.gnu.org/binutils/binutils-with-gold-2.44.tar.bz2","","","","","","","",""
"binutils-with-gold-2.44.tar.bz2","binutils-with-gold-2.44.tar.bz2","","","x86_64-linux","/nix/store/0ww7sjjrjfwz88x10idkhk51xiz2h96b-binutils-with-gold-2.44.tar.bz2","['/nix/store/0ww7sjjrjfwz88x10idkhk51xiz2h96b-binutils-with-gold-2.44.tar.bz2']","/nix/store/ibi2wfw8ll4pkzrd29hkg3k2mlqbr6i3-binutils-with-gold-2.44.tar.bz2.drv","cpe:2.3:a:binutils-with-gold-2.44.tar.bz2:binutils-with-gold-2.44.tar.bz2::*:*:*:*:*:*:*","pkg:nix/binutils-with-gold-2.44.tar.bz2","mirror://gnu/binutils/binutils-with-gold-2.44.tar.bz2","","","","","","","",""
"binutils-wrapper-2.44","binutils-wrapper","2.44","","x86_64-linux","/nix/store/scgppvjiva995wvgbsc86n0kviy9qb30-binutils-wrapper-2.44","['/nix/store/scgppvjiva995wvgbsc86n0kviy9qb30-binutils-wrapper-2.44']","/nix/store/9g9sdkrhs1sp1855kyyz1diyv4sk49fs-binutils-wrapper-2.44.drv","cpe:2.3:a:binutils-wrapper:binutils-wrapper:2.44:*:*:*:*:*:*:*","pkg:nix/binutils-wrapper@2.44","","binutils-wrapper","2.44","https://www.gnu.org/software/binutils/","False","Tools for manipulating binaries (linker, assembler, etc.) (wrapper script)","gpl3Plus","GPL-3.0-or-later","John.Ericson@Obsidian.Systems;meurerbernardo@gmail.com"
"binutils-wrapper-2.44","binutils-wrapper","2.44","","x86_64-linux","/nix/store/9awbgw4cj99sgy7l95fs14q8lqj7mnn3-binutils-wrapper-2.44","['/nix/store/9awbgw4cj99sgy7l95fs14q8lqj7mnn3-binutils-wrapper-2.44']","/nix/store/hzm59m0gda8v2s4ga9ngr5ks4jpb0zj7-binutils-wrapper-2.44.drv","cpe:2.3:a:binutils-wrapper:binutils-wrapper:2.44:*:*:*:*:*:*:*","pkg:nix/binutils-wrapper@2.44","","binutils-wrapper","2.44","https://www.gnu.org/software/binutils/","False","Tools for manipulating binaries (linker, assembler, etc.) (wrapper script)","gpl3Plus","GPL-3.0-or-later","John.Ericson@Obsidian.Systems;meurerbernardo@gmail.com"
"binutils-wrapper-2.44","binutils-wrapper","2.44","","x86_64-linux","/nix/store/iz5lckcsg66r223si2gck7csk2hihj0m-binutils-wrapper-2.44","['/nix/store/iz5lckcsg66r223si2gck7csk2hihj0m-binutils-wrapper-2.44']","/nix/store/xcniidvjrp1baypyb2ikyb6c9b4xyy16-binutils-wrapper-2.44.drv","cpe:2.3:a:binutils-wrapper:binutils-wrapper:2.44:*:*:*:*:*:*:*","pkg:nix/binutils-wrapper@2.44","","binutils-wrapper","2.44","https://www.gnu.org/software/binutils/","False","Tools for manipulating binaries (linker, assembler, etc.) (wrapper script)","gpl3Plus","GPL-3.0-or-later","John.Ericson@Obsidian.Systems;meurerbernardo@gmail.com"
"bison-3.8.2","bison","3.8.2","","x86_64-linux","/nix/store/qjcy2za2wd0sgvhipmjka6dvhvbwvmaz-bison-3.8.2","['/nix/store/qjcy2za2wd0sgvhipmjka6dvhvbwvmaz-bison-3.8.2']","/nix/store/2nax7bf8w85wffnmwa1xapcbcbp7hsq7-bison-3.8.2.drv","cpe:2.3:a:gnu:bison:3.8.2:*:*:*:*:*:*:*","pkg:nix/bison@3.8.2","","bison","3.8.2","https://www.gnu.org/software/bison/","False","Yacc-compatible parser generator","gpl3Plus","GPL-3.0-or-later",""
